Turbine_ID,Status.Summary,X.coordinate,Y.coordinate,Old.Ref.ID,Ref.ID,Record.Last.Updated..dd.mm.yyyy.,Operator..or.Applicant.,Site.Name,Capacity,RO.Banding..ROC.MWh.,FiT.Tariff..p.kWh.,CfD.Capacity..MW.,Turbine.Capacity..MW.,No..of.Turbines,Height.of.Turbines..m.,Development.Status,Development.Status..short.,Address,County,Region,Country,Post.Code,Planning.Authority,Planning.Application.Reference,Appeal.Reference,Secretary.of.State.Reference,Type.of.Secretary.of.State.Intervention,Judicial.Review,Planning.Application.Submitted,Planning.Application.Withdrawn,Planning.Permission.Refused,Appeal.Lodged,Appeal.Withdrawn,Appeal.Refused,Appeal.Granted,Planning.Permission.Granted,Secretary.of.State...Intervened,Secretary.of.State...Refusal,Secretary.of.State...Granted,Planning.Permission.Expired,Under.Construction,Operational,Size,Year,Airports,AONB,ARoads,BRoads,HCoast,HVpowerline,MilitarySites,MinRoads,Motorways,NationalParks,NNR,Powerlines,PrimaryRoads,Railway,RAMSAR,SACS,SPA,SSSI,UrbanRegions,Slope,UKElevation,WindSpeed45,Authority,Code,Type,Council_si,Con,Lab,LD,Other,SNP_PC,Control,Majority,Con_share,Lab_share,LD_share,Oth_share,SNP_PC_sha,CensusMerged,PoliticalMerged,AgeTotal,AgeMean,AgeMedian,QualTotal,QualLevel4,QualPercL4,SocGrdTot,SocGrdAB,TenureTotal,TenureOwned,PercOwn,lon,lat,Est_Turbine.Capacity..MW.,Est_UrbanRegions,Est_AONB,Est_NationalParks,Est_RAMSAR,Est_SPA,Est_QualPercL4,Est_AgeMean,Est_year,Site Score
L_0120,Refused/Abandoned,371927,199110,A0267,3704,17/12/2012,Ecotricity,Berkeley Vale,16,NA,NA,NA,2.3,4,NA,Planning Permission Refused,Application Refused,"Standle Farm, Standle Lane, Stinchcombe, Dursley, Gloucestershire, GL11 6BH",Gloucestershire,South West,England,NA,Stroud District Council,S.10/1638/FUL,S.11/041/REF,NA,NA,NA,25/08/2010,NA,12/04/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2010,18.04,0.699,0.904,0.999,91.253,3.08,18.509,0.603,0.757,40.455,15.881,3.084,7.978,0.447,5.087,5.205,5.088,1.703,0.984,2.392518997,48,6,Stroud,1605,1,51,30,7,7,7,NA,Con,26,58.82352941,13.7254902,13.7254902,13.7254902,NA,E01022413,Stroud District,1879,44.1,47,1554,553,36,509,34.2,727,556,76,-2.407514974,51.69003597,0.524056383,0.47597572,0.44354872,0.487946806,0.469512356,0.520696817,0.434182377,0.482359772,0.455299703,0.285651633
L_0121,Refused/Abandoned,535656,293166,A0034,2677,06/01/2012,Mr James Innes,Floods Ferry Farm,18,NA,NA,NA,2,9,NA,Appeal Refused,Application Refused,"Land North Of Floods Ferry Farm
Floods Ferry Road
March
Cambridgeshire PE15 0UW",Cambridgeshire,Eastern,England,NA,Fenland District Council,F/YR09/0272/F,10/00032/REF,NA,NA,NA,17/04/2009,NA,04/01/2010,NA,NA,06/07/2011,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,6.951,39.562,5.806,2.077,60.951,1.411,17.271,0.066,19.546,88.374,14.225,1.411,5.182,3.945,7.043,7.044,7.044,7.044,2.66,0.649392009,0,6,Fenland,503,1,40,39,0,0,1,NA,Con,21,97.5,0,0,2.5,NA,E01018060,Fenland District,1846,38.4,40,1494,291,19,603,14.9,753,574,76,-0.002122414,52.51949674,0.503744024,0.54378559,0.528115811,0.574325842,0.473631694,0.514790186,0.567830351,0.558796074,0.484331429,0.714038449
L_0122,Refused/Abandoned,283880,727080,N00269W,3227,11/01/2010,Catamount Energy Ltd c/o Force 9,Abercairney,66,NA,NA,NA,2.75,24,NA,Appeal Refused,Application Refused,"Nr Crieff, Gilmerton",Tayside,Scotland,Scotland,NA,Scottish Government (S36),n/a,NA,NA,NA,NA,09/01/2004,NA,05/10/2006,NA,NA,09/09/2006,NA,NA,NA,NA,NA,NA,NA,NA,Large,2004,48.586,7.679,5.052,6.365,133.544,6.929,33.738,1.682,24.916,12.855,20.991,6.93,4.066,18.205,8.337,4.76,8.337,4.01,3.26,5.979074478,410,8,Perth & Kinross,8024,12,41,10,5,9,2,15,NOC,21,24.3902439,12.19512195,21.95121951,4.87804878,36.58536585,S01005067,Perth and Kinross,627,40.7,42,529,202,38,318,28,206,100,49,-3.884076507,56.42160331,0.55435563,0.56780032,0.45863918,0.438189435,0.47635887,0.510883278,0.418708084,0.52808382,0.627201621,0.560342867
L_0123,Refused/Abandoned,240609,919737,AA304,4583,01/12/2015,WKN Windkraft Nord AG (WKN),Sallachy Wind Farm,66,NA,NA,NA,2,22,NA,Planning Permission Refused,Application Refused,"Loch Shin, Near Glencassley, Sutherland, Dornoch, Highlands",Highland,Scotland,Scotland,NA,Scottish Government (S36),n/a,NA,NA,NA,NA,19/12/2011,NA,17/11/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2011,62.69,5.494,3.454,20.935,305.762,2.662,47.752,3.362,208.313,102.398,23.615,2.662,37.314,23.533,0,0,0,0,6.919,2.674433231,382,9,Highland,8018,12,80,0,7,22,34,17,NOC,41,0,8.75,27.5,42.5,21.25,S01003966,Highland,1009,46.7,51,855,193,23,591,13.5,471,323,69,-4.709007282,58.13773335,0.503744024,0.70395204,0.453905812,0.598998501,0.458819943,0.536030131,0.536549831,0.447552411,0.426568661,0.652280131
L_0124,Refused/Abandoned,321585,207912,A0282,3708,24/01/2012,Pennant Wind Energy Ventures (PWEV) and Eco2,Pendragon Fach Wind Farm,5.2,NA,NA,NA,1.3,4,NA,Appeal Refused,Application Refused,Mynydd James to the east of Blaina and north of Cwmtillery,Gwent,Wales,Wales,NA,Blaenau Gwent County Borough Council,2006/0380,NA,NA,NA,NA,12/06/2006,NA,01/04/2010,NA,NA,01/04/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2006,14.112,24.343,1.532,2.902,65.002,3.673,9.471,1.313,20.151,3.179,4.26,3.673,4.577,2.407,25.603,4.1,25.602,2.759,0.767,17.27038765,499,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W01001454,Blaenau Gwent - Blaenau Gwent,1404,40.6,42,1176,150,13,437,8.9,609,386,63,-3.137663939,51.7643758,0.45641627,0.46720771,0.494922378,0.420984931,0.512818775,0.458776456,0.613683026,0.529425279,0.571276285,0.50519189
L_0125,Refused/Abandoned,387500,241540,A0065,2682,03/07/2009,NA,Strensham Wind Cluster,6,NA,NA,NA,2,3,NA,Planning Permission Refused,Application Refused,"Pershore, Worcestershire",Hereford and Worcester,West Midlands,England,NA,Tewkesbury Borough Council,NA,NA,NA,NA,NA,31/10/2008,NA,06/05/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2008,23.55,5.145,0.375,2.495,130.664,5.393,9.471,0.543,1.254,56.697,6.488,5.393,9.401,4.297,29.054,6.272,29.054,1.319,0.539,0.411097705,15,6,Malvern Hills,1804,1,38,29,0,5,4,NA,Con,20,76.31578947,0,13.15789474,10.52631579,NA,E01032211,Malvern Hills District,1779,50.8,55,1556,506,33,450,30.9,792,662,84,-2.183782516,52.07208284,0.503744024,0.458017107,0.453150521,0.517404203,0.520102166,0.448429274,0.457627077,0.393817316,0.513469294,0.262442144
L_0126,Refused/Abandoned,359200,753700,N00290W,3231,06/07/2010,Wind Prospect & Ridgewind,Montreathmont Moor,38,NA,NA,NA,2,11,NA,Appeal Refused,Application Refused,Nr Friockheim,Tayside,Scotland,Scotland,NA,Angus Council,07/01632/FUL,947/08,NA,NA,NA,07/02/2005,NA,09/06/2008,NA,NA,26/05/2009,NA,NA,NA,NA,NA,NA,NA,NA,Large,2005,32.272,37.065,1.001,0.621,103.634,0.796,9.937,1.399,55.644,25.276,16.298,0.796,6.572,6.494,8.464,2.926,8.463,5.06,2.307,0.918059587,70,7,Angus,8003,12,29,2,1,3,6,17,SNP,15,6.896551724,3.448275862,10.34482759,20.68965517,58.62068966,S01000664,Angus,851,43.2,45,698,167,24,517,15.5,369,269,73,-2.667402451,56.67327273,0.503744024,0.529553811,0.522678942,0.460488786,0.476626608,0.510502479,0.528674649,0.494465869,0.599563165,0.604136718
L_0127,Refused/Abandoned,355120,742154,A0073,2684,06/12/2011,A7 Energy,Dusty Drum (Resubmission),6,NA,NA,NA,2,3,NA,Planning Permission Refused,Application Refused,"Carmyllie, Arbroath, Tayside",Tayside,Scotland,Scotland,DD11 2QS,Angus Council,09/00494/FUL,NA,NA,NA,NA,18/05/2009,NA,01/12/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,21.438,42.103,5.269,0.09,94.806,1.341,6.23,0.309,46.309,34.293,14.508,1.341,5.029,7.01,10.26,8.904,9.192,3.064,0.09,1.300990462,131,8,Angus,8003,12,29,5,2,3,6,13,NOC,15,17.24137931,6.896551724,10.34482759,20.68965517,44.82758621,S01000637,Angus,648,42.2,46,542,159,29,446,16.4,268,197,74,-2.731965029,56.56917995,0.503744024,0.440007103,0.533641637,0.476781879,0.480414253,0.508299063,0.489162874,0.507924086,0.484331429,0.403320485
L_0128,Refused/Abandoned,366120,752345,EN00070,2918,04/01/2010,Novera / West Coast Energy,Mount Boy,6,NA,NA,NA,2,3,NA,Appeal Refused,Application Refused,"Mountboy, Rossie Moor, Angus",Tayside,Scotland,Scotland,NA,Angus Council,07/00050/FUL,NA,NA,NA,NA,10/01/2007,NA,27/05/2009,NA,NA,26/06/2009,NA,NA,NA,NA,NA,NA,NA,NA,Large,2007,35.976,43.322,3.415,2.796,99.959,0.655,9.335,0.542,60.791,30.474,12.129,0.728,1.367,1.977,4.707,4.147,4.693,1.504,1.657,1.048611879,83,9,Angus,8003,12,29,5,2,3,6,13,NOC,15,17.24137931,6.896551724,10.34482759,20.68965517,44.82758621,S01000645,Angus,980,42.6,46,825,251,30,663,16.4,426,271,64,-2.554306908,56.66165449,0.503744024,0.503238889,0.536289712,0.469873152,0.468712539,0.52188897,0.481260963,0.502541085,0.542515894,0.508212281
L_0129,Refused/Abandoned,218030,587200,A0082,2686,05/04/2012,NA,Breaker Hill,19.5,NA,NA,NA,1.3,15,NA,Planning Permission Refused,Application Refused,The site is located 8km South of Girvan between Pinwherry and Colmonell,Strathclyde,Scotland,Scotland,NA,South Ayrshire Council,09/00979/APP,NA,NA,NA,NA,04/09/2009,NA,15/03/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,33.367,44.961,1.567,0.02,104.933,3.304,41.407,0.981,61.816,93.269,28.669,3.304,5.498,1.357,26.712,1.786,7,1.436,0.046,9.305752754,53,6,South Ayrshire,8026,12,30,12,9,0,1,8,NOC,16,40,30,0,3.333333333,26.66666667,S01005524,South Ayrshire,815,46.7,48,678,152,22,452,12.2,313,232,74,-4.856893132,55.1456064,0.45641627,0.438249892,0.539846917,0.582986495,0.51516008,0.514923107,0.544406823,0.447552411,0.484331429,0.502285895
L_0130,Refused/Abandoned,249500,611500,N00299W,3235,09/06/2010,AMEC,Kyle Windfarm,255,NA,NA,NA,3,85,NA,Planning Permission Refused,Application Refused,"Kyle forest, B714 road between New Cumnock and Dalmellington",Strathclyde,Scotland,Scotland,NA,Scottish Government (S36),IEC3/73,NA,NA,NA,NA,29/10/2004,NA,24/10/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2004,18.165,49.18,5.723,4.116,106.353,6.187,20.448,4.724,31.069,70.678,26.812,6.261,8.754,4.57,26.525,14.836,14.836,2.66,4.341,0.822153091,334,8,East Ayrshire,8010,12,32,1,23,0,0,8,Lab,17,3.125,71.875,0,0,25,S01001285,East Ayrshire,656,39.8,40,532,72,14,419,9.8,278,131,47,-4.376601481,55.37434349,0.571029996,0.610203143,0.548984114,0.542671967,0.514765332,0.491235565,0.606156448,0.540140038,0.627201621,0.895710122
L_0131,Refused/Abandoned,349366,530215,A0084,2688,23/02/2012,NA,Grise,27,NA,NA,NA,3,9,NA,Appeal Refused,Application Refused,"Skelton, Cumbria, CA11",Cumbria,North West,England,NA,Eden District Council,06/0075,APP/H0928/A/09/2093576/NWF,NA,NA,NA,01/01/2006,NA,06/01/2009,NA,NA,15/03/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2006,29.698,13.612,1.854,0.447,55.446,0.568,22.601,0.384,0.803,2.909,9.132,0.568,1.886,1.545,34.427,2.318,15.771,1.471,0.806,1.860080242,167,6,Eden,905,1,38,8,0,5,25,NA,Ind,20,21.05263158,0,13.15789474,65.78947368,NA,E01019316,Eden District,1494,38.6,40,1245,339,27,390,23.8,528,383,73,-2.786511043,54.66445827,0.571029996,0.468782193,0.471527111,0.420507395,0.531423844,0.488409685,0.504979,0.556139819,0.571276285,0.56230108
L_0132,Refused/Abandoned,521562,373717,A0107,2689,15/05/2011,NA,Chase Farm,18.4,NA,NA,NA,2.3,8,NA,Appeal Refused,Application Refused,"Bardney Road, Baumber, Horncastle, Lincs",Lincolnshire,East Midlands,England,LN9 5NE,East Lindsey District Council,S/011/01270/09,APP/D2510/A/10/2121089,NA,NA,NA,17/07/2009,NA,NA,NA,NA,16/12/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,16.194,3.892,5.239,1.204,41.092,4.515,12.019,0.196,40.594,89.331,4.865,4.515,0.811,15.602,30.885,30.885,30.885,3.928,0.401,0.649392009,50,6,East Lindsey,2502,1,60,27,8,3,22,NA,NOC,31,45,13.33333333,5,36.66666667,NA,E01026082,East Lindsey District,2270,50.4,54,1983,453,23,556,21.2,1003,828,83,-0.179656512,53.24656033,0.524056383,0.452467819,0.450440635,0.576022814,0.523963251,0.442958442,0.536549831,0.398969744,0.484331429,0.369620162
L_0133,Refused/Abandoned,487532,412203,A0125,2690,25/01/2010,Grange Wind Farm Ltd,Flixborough Grange Farmhouse,14,NA,NA,NA,2,7,NA,Planning Permission Refused,Application Refused,"Flixborough, Scunthorpe, Humberside. DN15 8",Humberside,Yorkshire and Humber,England,NA,North Lincolnshire Council,WF/2009/0573,NA,NA,NA,NA,11/05/2009,NA,19/08/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,12.237,25.979,0.768,0.884,52.006,0.725,24.816,0.025,1.652,60.989,11.836,0.735,1.013,1.617,1.968,1.968,8.818,1.968,0,2.051640749,14,7,North Lincolnshire,2024,11,43,18,22,1,2,NA,Lab,22,41.86046512,51.1627907,2.325581395,4.651162791,NA,E01013302,North Lincolnshire (B),1465,41.6,42,1221,238,19,422,17.1,557,452,81,-0.678797226,53.59909565,0.503744024,0.436414463,0.498493619,0.525176613,0.46295255,0.509429531,0.567830351,0.515994754,0.484331429,0.482457028
L_0134,Refused/Abandoned,244550,252303,N00326W,3246,07/11/2006,Renewable Energy Systems (RES),Rhos Garn,20,NA,NA,NA,0,10,NA,Planning Permission Refused,Application Refused,"Land to north of Talgarreg, and south of Mydroilyn.",Dyfed,Wales,Wales,NA,Ceredigion County Council,A050648,NA,NA,NA,NA,01/06/2005,NA,13/09/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2005,19.193,55.483,4.265,0.826,104.155,0.363,14.341,0.497,46.92,28.947,3.47,0.366,4.552,14.277,24.217,3.47,26.38,0.343,2.007,4.937075138,280,8,Ceredigion,7008,13,42,0,1,9,16,16,NOC,22,0,2.380952381,21.42857143,38.0952381,38.0952381,W01000532,Sir Ceredigion - Ceredigion,1979,46.8,51,1683,430,26,495,20.6,838,699,83,-4.27331527,52.14707598,0.371174761,0.517420002,0.562571532,0.467113826,0.509891893,0.456441014,0.512885306,0.446221689,0.599563165,0.420372044
L_0135,Refused/Abandoned,357661,816269,A0133,2692,06/12/2010,West Coast Energy,Pressendye,16.1,NA,NA,NA,2.3,7,NA,Appeal Refused,Application Refused,"Cushnie, Alford, Grampian. AB33 8AE",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2008/0237,PPA-110-2014,NA,NA,NA,05/02/2008,NA,13/08/2009,NA,NA,12/11/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2008,29.821,30.269,0.239,4.131,163.707,8.982,29.314,0.08,103.991,15.394,17.913,8.982,14.755,0.247,20.248,9.403,20.247,8.306,0,1.452543974,143,6,Aberdeenshire,8002,12,68,14,0,24,8,22,NOC,35,20.58823529,0,35.29411765,11.76470588,32.35294118,S01000374,Aberdeenshire,647,42.7,45,529,138,26,388,24.2,275,238,87,-2.703019274,57.23516919,0.524056383,0.436414463,0.5078581,0.44273042,0.501507303,0.474895135,0.512885306,0.501195194,0.513469294,0.394097976
L_0136,Refused/Abandoned,348723,833198,A0139,2693,13/09/2011,Oosterhof & Co,Hill of Corskie,8,NA,NA,NA,2,4,NA,Appeal Refused,Application Refused,"Gartly, Huntly, Grampian. AB54 4",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2008/2833,P/PPA-110/2030,NA,NA,NA,29/08/2008,NA,10/11/2009,NA,NA,17/05/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2008,43.271,38.542,2.9,3.808,182.373,6.863,39.26,1.06,116.504,16.514,31.35,6.863,6.874,3.422,30.34,6.645,9.52,4.255,0.957,8.142941475,332,7,Aberdeenshire,8002,12,68,14,0,24,8,22,NOC,35,20.58823529,0,35.29411765,11.76470588,32.35294118,S01000441,Aberdeenshire,900,42.1,45,735,185,25,572,18.9,394,253,64,-2.854588553,57.3863058,0.503744024,0.474883851,0.525895636,0.444736626,0.522814272,0.507307566,0.520785168,0.509269598,0.513469294,0.500767184
L_0137,Refused/Abandoned,638664,289263,A0417,3730,31/05/2012,NA,Laurels Farm - Resubmission,9,NA,NA,NA,3,3,NA,Appeal Withdrawn,Application Refused,"Bungay Road, Barsham",Suffolk,Eastern,England,NA,Waveney District Council,DC/10/0908/FUL,APP/023/2011,NA,NA,NA,08/07/2010,NA,25/10/2010,NA,17/02/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2010,23.597,8.098,3.2,0.452,14.246,0.309,14.858,0.405,99.094,0.583,13.593,0.313,3.395,3.522,2.346,2.349,2.349,2.349,0.478,1.765122175,28,6,Waveney,3507,1,48,29,15,2,2,NA,Con,25,60.41666667,31.25,4.166666667,4.166666667,NA,E01030286,Waveney District,2185,44.8,48,1848,491,27,615,22.6,896,678,76,1.510793222,52.44915357,0.571029996,0.455562793,0.45954774,0.416399763,0.463746913,0.528957828,0.504979,0.472957488,0.455299703,0.315046428
L_0138,Refused/Abandoned,291830,346415,N00348W,3250,07/12/2010,Zepher ltd / Rob Waddington,Cwmpenanner,24.2,NA,NA,NA,0,0,NA,Planning Permission Refused,Application Refused,"Cwm Penanner,
Cerrid-Y-Drudion Corwen
Conwy",Gwynedd,Wales,Wales,NA,Gwynedd Council,0/28528,NA,NA,NA,NA,04/01/2004,NA,26/11/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2004,26.189,14.948,6.605,1.847,165.348,6.424,19.95,1.049,52.315,1.36,9.877,6.425,3.764,11.495,10.874,2.07,2.07,2.07,0.943,7.956102848,379,6,Gwynedd,7005,13,75,0,10,7,17,41,PC,38,0,13.33333333,9.333333333,22.66666667,54.66666667,W01000082,Gwynedd - Gwynedd,1095,42,45,884,203,23,316,17.1,436,276,63,-3.613434769,53.00408917,0.371174761,0.474317791,0.474435094,0.417770656,0.481709677,0.529798498,0.536549831,0.510614976,0.627201621,0.402088751
L_0139,Refused/Abandoned,321250,936500,C1141,3425,30/01/2014,Ventus Renewables Ltd,Lower Rumster wind turbine,1,NA,NA,NA,1,1,NA,Planning Permission Refused,Application Refused,Land 700M North West Of Lower Rumster Lybster,Highland,Scotland,Scotland,NA,Highland Council,13/01201/FUL,13/00045/RBREF,NA,NA,NA,02/04/2013,NA,28/10/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2013,58.263,56.095,20.536,16.977,289.259,3.326,65.837,1.172,214.115,100.994,20.476,3.326,2.002,18.904,3.369,2.703,2.703,2.703,2.003,0.580484509,107,8,Highland,8018,12,80,0,8,15,35,22,NOC,41,0,10,18.75,43.75,27.5,S01003969,Highland,762,50.5,53,697,143,21,464,11.6,376,261,69,-3.345626334,58.30998571,0.436322164,0.517258047,0.563886172,0.596548726,0.46589765,0.527890936,0.552241771,0.39767949,0.370742007,0.404641236
L_0140,Refused/Abandoned,341000,631500,N00363W,3256,30/01/2012,Green Power,Broadmeadows,36,NA,NA,NA,3,12,NA,Appeal Refused,Application Refused,Selkirk,Borders,Scotland,Scotland,NA,Scottish Borders Council,04/02501/FUL,11/00028/REF,NA,NA,NA,23/12/2004,NA,13/06/2011,NA,NA,25/01/2012,NA,NA,NA,NA,NA,NA,NA,NA,Large,2004,23.486,12.205,1.367,3.966,62.418,10.652,32.215,0.556,42.072,37.958,9.711,10.652,4.466,8.953,23.98,1.521,23.985,1.515,0.865,7.640483856,399,8,Scottish Borders,8005,12,34,11,0,8,14,1,NOC,18,32.35294118,0,23.52941176,41.17647059,2.941176471,S01005396,Scottish Borders,744,43.1,47,603,243,40,451,29.7,324,196,60,-2.937270198,55.57357237,0.571029996,0.471165275,0.468466679,0.483420412,0.509391335,0.463636135,0.403392107,0.495811652,0.627201621,0.473559418
L_0141,Refused/Abandoned,278423,829823,A0175,2698,31/03/2011,Nanclach Ltd,Tomatin,25.5,NA,NA,NA,1.5,17,NA,Planning Permission Refused,Application Refused,"Inverness, Highlands, IV33",Highland,Scotland,Scotland,NA,Highland Council,09/00439/FUL,NA,NA,NA,NA,24/06/2009,NA,30/08/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,21.422,19.648,10.882,2.852,209.672,3.225,18.703,1.09,111.176,6.911,19.101,3.225,1.226,0.699,14.686,3.876,10.002,5.825,1.619,5.464532852,331,6,Highland,8018,12,80,0,7,22,34,17,NOC,41,0,8.75,27.5,42.5,21.25,S01003762,Highland,1090,40.9,43,876,299,34,700,24.1,453,294,65,-4.021698886,57.34264856,0.469895753,0.501698504,0.484677749,0.427600311,0.489757105,0.505850448,0.449786049,0.525399706,0.484331429,0.324179223
L_0142,Refused/Abandoned,298665,694024,A0177,2699,08/10/2013,ABO Wind UK,Easter Muirhead Farm,15,NA,NA,NA,3,5,NA,Planning Permission Refused,Application Refused,"North of Saline, Dunfermline, Fife",Fife,Scotland,Scotland,KY12 9UG,Fife Council,09/01359/WEIA,NA,NA,NA,NA,12/06/2009,NA,17/02/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2009,25.22,34.52,3.898,0.082,105.697,1.657,10.474,0.96,11.497,35.323,15.138,1.657,1.51,6.485,8.053,18.899,8.049,2.67,2.497,1.484008431,70,7,Fife,8016,12,78,5,24,21,5,23,NOC,40,6.41025641,30.76923077,26.92307692,6.41025641,29.48717949,S01002772,Fife,989,43.9,46,837,248,30,607,22.9,377,310,82,-3.631814818,56.12814838,0.571029996,0.537221437,0.517132033,0.478646824,0.475760198,0.511753626,0.481260963,0.485048728,0.484331429,0.520737564
L_0143,Refused/Abandoned,387836,823758,A0178,2700,08/03/2012,Scotfarms Ltd,Woodlands Farm - Elion,2.3,NA,NA,NA,2.3,1,NA,Appeal Refused,Application Refused,"Udny, Ellon, Grampian. AB41 6SP",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2008/4051,P/PPA/110/2038,NA,NA,NA,04/12/2008,NA,16/12/2009,NA,NA,25/06/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2008,10,59.786,2.125,2.321,166.451,2.097,11.749,0.107,125.957,45.6,11.769,2.102,8.798,8.59,11.437,12.789,11.436,7.732,0.587,1.860080242,116,9,Aberdeenshire,8002,12,68,14,0,24,8,22,NOC,35,20.58823529,0,35.29411765,11.76470588,32.35294118,S01000412,Aberdeenshire,798,39,42,649,228,35,570,30,321,230,72,-2.20352558,57.30424469,0.524056383,0.45994981,0.571795164,0.497278724,0.482897718,0.501514878,0.441969892,0.550817818,0.513469294,0.522130458
L_0144,Refused/Abandoned,385047,828018,A0179,2701,09/06/2010,Arthur Simmons Ltd,Mains of Cairnbrogie,9.2,NA,NA,NA,2.3,4,NA,Appeal Refused,Application Refused,"Oldmeldrum, Inverurie, Grampian. AB51 0BR",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2008/4093,P/PPA/110/2018,NA,NA,NA,03/12/2008,NA,03/12/2008,NA,NA,27/11/2009,NA,NA,NA,NA,NA,NA,NA,NA,Large,2008,14.46,59.43,1.12,3.014,170.893,6.093,16.752,0.456,127.831,45.058,13.72,6.093,10.908,9.659,13.373,15.57,13.378,4.171,0.796,3.306408167,111,8,Aberdeenshire,8002,12,68,14,0,24,8,22,NOC,35,20.58823529,0,35.29411765,11.76470588,32.35294118,S01000419,Aberdeenshire,1523,32.3,34,1112,428,38,1023,31.5,531,411,77,-2.250073276,57.34242736,0.524056383,0.468378419,0.571033865,0.496295451,0.486984449,0.495643176,0.418708084,0.637534619,0.513469294,0.5924488
L_0145,Refused/Abandoned,385355,829356,A0179a,2702,06/12/2010,Arthur Simmers,Mains of Cairnbrogie 2,6.9,NA,NA,NA,2.3,3,NA,Appeal Refused,Application Refused,"Oldmeldrum, Inverurie, Grampian. AB51 0BR",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,APP/2010/0305,PPA-110-2018,NA,NA,NA,05/02/2010,NA,20/05/2010,NA,NA,19/02/2010,NA,NA,NA,NA,NA,NA,NA,NA,Large,2010,15.739,60.402,2.489,1.723,172.204,6.533,17.573,0.328,129.112,45.82,13.277,6.533,11.555,10.733,12.921,15.478,12.926,3.348,1.08,2.903223276,103,8,Aberdeenshire,8002,12,68,13,0,25,8,22,NOC,35,19.11764706,0,36.76470588,11.76470588,32.35294118,S01000425,Aberdeenshire,842,43.7,46,699,201,29,531,25.2,369,257,70,-2.245036376,57.3544562,0.524056383,0.479859708,0.573111663,0.497677845,0.48603014,0.497009765,0.489162874,0.487738549,0.455299703,0.46844971
L_0146,Refused/Abandoned,381637,782918,N00388W,3265,16/11/2007,Hugh Gordon,Clochnahill Windfarm,6,NA,NA,NA,2,3,NA,Planning Permission Refused,Application Refused,"Clochnahill Farm
Temple of Fiddes
Mearns
Aberdeenshire",Grampian,Scotland,Scotland,NA,Aberdeenshire Council,ENQ/2005/0667,NA,NA,NA,NA,08/05/2006,NA,20/03/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Large,2006,28.979,48.588,4.848,6.269,126.367,0.35,28.971,0.939,91.392,32.371,18.725,0.369,1.159,1.799,24.124,8.748,6.228,3.441,1.516,0.822153091,191,9,Aberdeenshire,8002,12,68,11,0,28,11,18,NOC,35,16.17647059,0,41.17647059,16.17647059,26.47058824,S01000300,Aberdeenshire,759,39.4,43,609,202,33,529,31.8,279,219,78,-2.303390272,56.9371735,0.503744024,0.497523169,0.547703852,0.473303625,0.509695474,0.5172549,0.457627077,0.545484157,0.571276285,0.600902628
